DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit,StructuralIntegrity,ExteriorCharm,AffordableDwelling,LoanAmount,MonthlyPayment,IsAffordable,EnclaveAffordabilityRate,EnclaveCategory
532,130000.0,Meadowlands,Dragonspire,730.0,12774.0,sqft,5,Common,1,104000.0,496.5119072840719,1,0.976759410801964,High
532,130000.0,Meadowlands,Dragonspire,730.0,12774.0,sqft,5,Common,1,104000.0,496.5119072840719,1,0.976759410801964,High
532,130000.0,Meadowlands,Dragonspire,730.0,12774.0,sqft,5,Common,1,104000.0,496.5119072840719,1,0.976759410801964,High
532,130000.0,Meadowlands,Dragonspire,730.0,12774.0,sqft,5,Common,1,104000.0,496.5119072840719,1,0.976759410801964,High
532,130000.0,Meadowlands,Dragonspire,730.0,12774.0,sqft,5,Common,1,104000.0,496.5119072840719,1,0.976759410801964,High
532,130000.0,Meadowlands,Dragonspire,730.0,12774.0,sqft,5,Common,1,104000.0,496.5119072840719,1,0.976759410801964,High
533,180500.0,Meadowlands,Dragonspire,1096.0,10175.0,sqft,5,Common,1,144400.0,689.3876866521153,1,0.976759410801964,High
533,180500.0,Meadowlands,Dragonspire,1096.0,10175.0,sqft,5,Common,1,144400.0,689.3876866521153,1,0.976759410801964,High
533,180500.0,Meadowlands,Dragonspire,1096.0,10175.0,sqft,5,Common,1,144400.0,689.3876866521153,1,0.976759410801964,High
533,180500.0,Meadowlands,Dragonspire,1096.0,10175.0,sqft,5,Common,1,144400.0,689.3876866521153,1,0.976759410801964,High
533,180500.0,Meadowlands,Dragonspire,1096.0,10175.0,sqft,5,Common,1,144400.0,689.3876866521153,1,0.976759410801964,High
533,180500.0,Meadowlands,Dragonspire,1096.0,10175.0,sqft,5,Common,1,144400.0,689.3876866521153,1,0.976759410801964,High
534,125000.0,Meadowlands,Shadowmere,1032.0,9280.0,sqft,6,Common,1,100000.0,477.4152954654538,1,0.9534522885958107,High
534,125000.0,Meadowlands,Shadowmere,1032.0,9280.0,sqft,6,Common,1,100000.0,477.4152954654538,1,0.9534522885958107,High
534,125000.0,Meadowlands,Shadowmere,1032.0,9280.0,sqft,6,Common,1,100000.0,477.4152954654538,1,0.9534522885958107,High
534,125000.0,Meadowlands,Shadowmere,1032.0,9280.0,sqft,6,Common,1,100000.0,477.4152954654538,1,0.9534522885958107,High
534,125000.0,Meadowlands,Shadowmere,1032.0,9280.0,sqft,6,Common,1,100000.0,477.4152954654538,1,0.9534522885958107,High
534,125000.0,Meadowlands,Shadowmere,1032.0,9280.0,sqft,6,Common,1,100000.0,477.4152954654538,1,0.9534522885958107,High
534,125000.0,Meadowlands,Shadowmere,1032.0,9280.0,sqft,6,Common,1,100000.0,477.4152954654538,1,0.9534522885958107,High
534,125000.0,Meadowlands,Shadowmere,1032.0,9280.0,sqft,6,Common,1,100000.0,477.4152954654538,1,0.9534522885958107,High
534,125000.0,Meadowlands,Shadowmere,1032.0,9280.0,sqft,6,Common,1,100000.0,477.4152954654538,1,0.9534522885958107,High
534,125000.0,Meadowlands,Shadowmere,1032.0,9280.0,sqft,6,Common,1,100000.0,477.4152954654538,1,0.9534522885958107,High
534,125000.0,Meadowlands,Shadowmere,1032.0,9280.0,sqft,6,Common,1,100000.0,477.4152954654538,1,0.9534522885958107,High
534,125000.0,Meadowlands,Shadowmere,1032.0,9280.0,sqft,6,Common,1,100000.0,477.4152954654538,1,0.9534522885958107,High
534,125000.0,Meadowlands,Shadowmere,1032.0,9280.0,sqft,6,Common,1,100000.0,477.4152954654538,1,0.9534522885958107,High
534,125000.0,Meadowlands,Shadowmere,1032.0,9280.0,sqft,6,Common,1,100000.0,477.4152954654538,1,0.9534522885958107,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
535,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft,7,Common,1,92000.0,439.2220718282175,1,0.9827044025157232,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
536,135000.0,Meadowlands,Dragonspire,849.0,10454.0,sqft,6,Common,1,108000.0,515.6085191026901,1,0.976759410801964,High
537,202500.0,Meadowlands,Silverglen,1052.0,6955.0,sqft,5,Gleaming,0,162000.0,773.4127786540352,0,0.16071428571428573,Low
537,202500.0,Meadowlands,Silverglen,1052.0,6955.0,sqft,5,Gleaming,0,162000.0,773.4127786540352,0,0.16071428571428573,Low
537,202500.0,Meadowlands,Silverglen,1052.0,6955.0,sqft,5,Gleaming,0,162000.0,773.4127786540352,0,0.16071428571428573,Low
537,202500.0,Meadowlands,Silverglen,1052.0,6955.0,sqft,5,Gleaming,0,162000.0,773.4127786540352,0,0.16071428571428573,Low
537,202500.0,Meadowlands,Silverglen,1052.0,6955.0,sqft,5,Gleaming,0,162000.0,773.4127786540352,0,0.16071428571428573,Low
538,159500.0,Meadowlands,Shadowmere,1096.0,7950.0,sqft,6,Common,1,127600.0,609.1819170139191,1,0.9534522885958107,High
538,159500.0,Meadowlands,Shadowmere,1096.0,7950.0,sqft,6,Common,1,127600.0,609.1819170139191,1,0.9534522885958107,High
538,159500.0,Meadowlands,Shadowmere,1096.0,7950.0,sqft,6,Common,1,127600.0,609.1819170139191,1,0.9534522885958107,High
538,159500.0,Meadowlands,Shadowmere,1096.0,7950.0,sqft,6,Common,1,127600.0,609.1819170139191,1,0.9534522885958107,High
539,745000.0,Meadowlands,Glimmerwood,3443.0,15623.0,sqft,5,Gleaming,0,596000.0,2845.395160974105,0,0.0,Low
540,139500.0,Meadowlands,Dragonspire,775.0,12778.0,sqft,6,Common,1,111600.0,532.7954697394464,1,0.976759410801964,High
540,139500.0,Meadowlands,Dragonspire,775.0,12778.0,sqft,6,Common,1,111600.0,532.7954697394464,1,0.976759410801964,High
540,139500.0,Meadowlands,Dragonspire,775.0,12778.0,sqft,6,Common,1,111600.0,532.7954697394464,1,0.976759410801964,High
540,139500.0,Meadowlands,Dragonspire,775.0,12778.0,sqft,6,Common,1,111600.0,532.7954697394464,1,0.976759410801964,High
540,139500.0,Meadowlands,Dragonspire,775.0,12778.0,sqft,6,Common,1,111600.0,532.7954697394464,1,0.976759410801964,High
540,139500.0,Meadowlands,Dragonspire,775.0,12778.0,sqft,6,Common,1,111600.0,532.7954697394464,1,0.976759410801964,High
540,139500.0,Meadowlands,Dragonspire,775.0,12778.0,sqft,6,Common,1,111600.0,532.7954697394464,1,0.976759410801964,High
541,137000.0,Meadowlands,Shadowmere,813.0,10519.0,sqft,8,Common,1,109600.0,523.2471638301374,1,0.9534522885958107,High
541,137000.0,Meadowlands,Shadowmere,813.0,10519.0,sqft,8,Common,1,109600.0,523.2471638301374,1,0.9534522885958107,High
541,137000.0,Meadowlands,Shadowmere,813.0,10519.0,sqft,8,Common,1,109600.0,523.2471638301374,1,0.9534522885958107,High
541,137000.0,Meadowlands,Shadowmere,813.0,10519.0,sqft,8,Common,1,109600.0,523.2471638301374,1,0.9534522885958107,High
541,137000.0,Meadowlands,Shadowmere,813.0,10519.0,sqft,8,Common,1,109600.0,523.2471638301374,1,0.9534522885958107,High
541,137000.0,Meadowlands,Shadowmere,813.0,10519.0,sqft,8,Common,1,109600.0,523.2471638301374,1,0.9534522885958107,High
541,137000.0,Meadowlands,Shadowmere,813.0,10519.0,sqft,8,Common,1,109600.0,523.2471638301374,1,0.9534522885958107,High
541,137000.0,Meadowlands,Shadowmere,813.0,10519.0,sqft,8,Common,1,109600.0,523.2471638301374,1,0.9534522885958107,High
541,137000.0,Meadowlands,Shadowmere,813.0,10519.0,sqft,8,Common,1,109600.0,523.2471638301374,1,0.9534522885958107,High
541,137000.0,Meadowlands,Shadowmere,813.0,10519.0,sqft,8,Common,1,109600.0,523.2471638301374,1,0.9534522885958107,High
541,137000.0,Meadowlands,Shadowmere,813.0,10519.0,sqft,8,Common,1,109600.0,523.2471638301374,1,0.9534522885958107,High
542,193000.0,Meadowlands,Sunspire,1376.0,9179.0,sqft,5,Gleaming,1,154400.0,737.1292161986607,1,0.6327396098388465,Mid
542,193000.0,Meadowlands,Sunspire,1376.0,9179.0,sqft,5,Gleaming,1,154400.0,737.1292161986607,1,0.6327396098388465,Mid
542,193000.0,Meadowlands,Sunspire,1376.0,9179.0,sqft,5,Gleaming,1,154400.0,737.1292161986607,1,0.6327396098388465,Mid
542,193000.0,Meadowlands,Sunspire,1376.0,9179.0,sqft,5,Gleaming,1,154400.0,737.1292161986607,1,0.6327396098388465,Mid
542,193000.0,Meadowlands,Sunspire,1376.0,9179.0,sqft,5,Gleaming,1,154400.0,737.1292161986607,1,0.6327396098388465,Mid
542,193000.0,Meadowlands,Sunspire,1376.0,9179.0,sqft,5,Gleaming,1,154400.0,737.1292161986607,1,0.6327396098388465,Mid
543,174000.0,Meadowlands,Nighthaven,1293.0,10400.0,sqft,6,Common,1,139200.0,664.5620912879117,1,0.7635402906208718,Mid
543,174000.0,Meadowlands,Nighthaven,1293.0,10400.0,sqft,6,Common,1,139200.0,664.5620912879117,1,0.7635402906208718,Mid
543,174000.0,Meadowlands,Nighthaven,1293.0,10400.0,sqft,6,Common,1,139200.0,664.5620912879117,1,0.7635402906208718,Mid
543,174000.0,Meadowlands,Nighthaven,1293.0,10400.0,sqft,6,Common,1,139200.0,664.5620912879117,1,0.7635402906208718,Mid
543,174000.0,Meadowlands,Nighthaven,1293.0,10400.0,sqft,6,Common,1,139200.0,664.5620912879117,1,0.7635402906208718,Mid
543,174000.0,Meadowlands,Nighthaven,1293.0,10400.0,sqft,6,Common,1,139200.0,664.5620912879117,1,0.7635402906208718,Mid
543,174000.0,Meadowlands,Nighthaven,1293.0,10400.0,sqft,6,Common,1,139200.0,664.5620912879117,1,0.7635402906208718,Mid
543,174000.0,Meadowlands,Nighthaven,1293.0,10400.0,sqft,6,Common,1,139200.0,664.5620912879117,1,0.7635402906208718,Mid
544,451950.0,Meadowlands,Silverglen,1766.0,13478.0,sqft,5,Enchanting,0,361560.0,1726.142742284895,0,0.16071428571428573,Low
545,242000.0,Meadowlands,Dragonspire,1591.0,27650.0,sqft,7,Common,0,193600.0,924.2760120211185,0,0.976759410801964,High
546,102000.0,Meadowlands,Dragonspire,664.0,7200.0,sqft,3,Common,1,81600.0,389.5708810998103,1,0.976759410801964,High
546,102000.0,Meadowlands,Dragonspire,664.0,7200.0,sqft,3,Common,1,81600.0,389.5708810998103,1,0.976759410801964,High
546,102000.0,Meadowlands,Dragonspire,664.0,7200.0,sqft,3,Common,1,81600.0,389.5708810998103,1,0.976759410801964,High
546,102000.0,Meadowlands,Dragonspire,664.0,7200.0,sqft,3,Common,1,81600.0,389.5708810998103,1,0.976759410801964,High
547,107500.0,GnomeBurough,Petalbridge,1824.0,6600.0,sqft,4,Common,1,86000.0,410.57715410029033,1,0.9698795180722891,High
547,107500.0,GnomeBurough,Petalbridge,1824.0,6600.0,sqft,4,Common,1,86000.0,410.57715410029033,1,0.9698795180722891,High
547,107500.0,GnomeBurough,Petalbridge,1824.0,6600.0,sqft,4,Common,1,86000.0,410.57715410029033,1,0.9698795180722891,High
548,176000.0,Meadowlands,Duskwood,1119.0,8029.0,sqft,5,Common,1,140800.0,672.200736015359,1,0.8662650602409638,Mid
548,176000.0,Meadowlands,Duskwood,1119.0,8029.0,sqft,5,Common,1,140800.0,672.200736015359,1,0.8662650602409638,Mid
548,176000.0,Meadowlands,Duskwood,1119.0,8029.0,sqft,5,Common,1,140800.0,672.200736015359,1,0.8662650602409638,Mid
548,176000.0,Meadowlands,Duskwood,1119.0,8029.0,sqft,5,Common,1,140800.0,672.200736015359,1,0.8662650602409638,Mid
548,176000.0,Meadowlands,Duskwood,1119.0,8029.0,sqft,5,Common,1,140800.0,672.200736015359,1,0.8662650602409638,Mid
548,176000.0,Meadowlands,Duskwood,1119.0,8029.0,sqft,5,Common,1,140800.0,672.200736015359,1,0.8662650602409638,Mid
548,176000.0,Meadowlands,Duskwood,1119.0,8029.0,sqft,5,Common,1,140800.0,672.200736015359,1,0.8662650602409638,Mid
548,176000.0,Meadowlands,Duskwood,1119.0,8029.0,sqft,5,Common,1,140800.0,672.200736015359,1,0.8662650602409638,Mid
549,185088.0,Meadowlands,Duskwood,1333.0,8577.0,sqft,5,Gleaming,1,148070.4,706.9107376568794,1,0.8662650602409638,Mid
550,97500.0,Meadowlands,Dragonspire,672.0,7200.0,sqft,4,Common,1,78000.0,372.38393046305396,1,0.976759410801964,High
550,97500.0,Meadowlands,Dragonspire,672.0,7200.0,sqft,4,Common,1,78000.0,372.38393046305396,1,0.976759410801964,High
550,97500.0,Meadowlands,Dragonspire,672.0,7200.0,sqft,4,Common,1,78000.0,372.38393046305396,1,0.976759410801964,High
551,280000.0,Meadowlands,Glimmerwood,1479.0,12011.0,sqft,5,Gleaming,0,224000.0,1069.4102618426166,0,0.0,Low
551,280000.0,Meadowlands,Glimmerwood,1479.0,12011.0,sqft,5,Gleaming,0,224000.0,1069.4102618426166,0,0.0,Low
551,280000.0,Meadowlands,Glimmerwood,1479.0,12011.0,sqft,5,Gleaming,0,224000.0,1069.4102618426166,0,0.0,Low
551,280000.0,Meadowlands,Glimmerwood,1479.0,12011.0,sqft,5,Gleaming,0,224000.0,1069.4102618426166,0,0.0,Low
551,280000.0,Meadowlands,Glimmerwood,1479.0,12011.0,sqft,5,Gleaming,0,224000.0,1069.4102618426166,0,0.0,Low
552,306000.0,Meadowlands,Nighthaven,1799.0,14311.0,sqft,5,Gleaming,0,244800.0,1168.7126432994307,0,0.7635402906208718,Mid
552,306000.0,Meadowlands,Nighthaven,1799.0,14311.0,sqft,5,Gleaming,0,244800.0,1168.7126432994307,0,0.7635402906208718,Mid
553,158000.0,Meadowlands,Emberfall,1039.0,9364.0,sqft,7,Common,1,126400.0,603.4529334683336,1,0.9990448901623686,High
553,158000.0,Meadowlands,Emberfall,1039.0,9364.0,sqft,7,Common,1,126400.0,603.4529334683336,1,0.9990448901623686,High
553,158000.0,Meadowlands,Emberfall,1039.0,9364.0,sqft,7,Common,1,126400.0,603.4529334683336,1,0.9990448901623686,High
553,158000.0,Meadowlands,Emberfall,1039.0,9364.0,sqft,7,Common,1,126400.0,603.4529334683336,1,0.9990448901623686,High
553,158000.0,Meadowlands,Emberfall,1039.0,9364.0,sqft,7,Common,1,126400.0,603.4529334683336,1,0.9990448901623686,High
553,158000.0,Meadowlands,Emberfall,1039.0,9364.0,sqft,7,Common,1,126400.0,603.4529334683336,1,0.9990448901623686,High
553,158000.0,Meadowlands,Emberfall,1039.0,9364.0,sqft,7,Common,1,126400.0,603.4529334683336,1,0.9990448901623686,High
553,158000.0,Meadowlands,Emberfall,1039.0,9364.0,sqft,7,Common,1,126400.0,603.4529334683336,1,0.9990448901623686,High
554,194000.0,Meadowlands,Sunspire,953.0,8556.0,sqft,5,Gleaming,1,155200.0,740.9485385623843,1,0.6327396098388465,Mid
554,194000.0,Meadowlands,Sunspire,953.0,8556.0,sqft,5,Gleaming,1,155200.0,740.9485385623843,1,0.6327396098388465,Mid
554,194000.0,Meadowlands,Sunspire,953.0,8556.0,sqft,5,Gleaming,1,155200.0,740.9485385623843,1,0.6327396098388465,Mid
555,280000.0,Meadowlands,Silverglen,1670.0,14154.0,sqft,5,Gleaming,0,224000.0,1069.4102618426166,0,0.16071428571428573,Low
555,280000.0,Meadowlands,Silverglen,1670.0,14154.0,sqft,5,Gleaming,0,224000.0,1069.4102618426166,0,0.16071428571428573,Low
555,280000.0,Meadowlands,Silverglen,1670.0,14154.0,sqft,5,Gleaming,0,224000.0,1069.4102618426166,0,0.16071428571428573,Low
555,280000.0,Meadowlands,Silverglen,1670.0,14154.0,sqft,5,Gleaming,0,224000.0,1069.4102618426166,0,0.16071428571428573,Low
555,280000.0,Meadowlands,Silverglen,1670.0,14154.0,sqft,5,Gleaming,0,224000.0,1069.4102618426166,0,0.16071428571428573,Low
556,217500.0,Meadowlands,Mossheart,953.0,11064.0,sqft,5,Gleaming,0,174000.0,830.7026141098895,0,0.4943820224719101,Low
556,217500.0,Meadowlands,Mossheart,953.0,11064.0,sqft,5,Gleaming,0,174000.0,830.7026141098895,0,0.4943820224719101,Low
557,119500.0,GnomeBurough,Starfall,1001.0,1680.0,sqft,7,Common,1,95600.0,456.4090224649739,1,1.0,High
557,119500.0,GnomeBurough,Starfall,1001.0,1680.0,sqft,7,Common,1,95600.0,456.4090224649739,1,1.0,High
557,119500.0,GnomeBurough,Starfall,1001.0,1680.0,sqft,7,Common,1,95600.0,456.4090224649739,1,1.0,High
557,119500.0,GnomeBurough,Starfall,1001.0,1680.0,sqft,7,Common,1,95600.0,456.4090224649739,1,1.0,High
557,119500.0,GnomeBurough,Starfall,1001.0,1680.0,sqft,7,Common,1,95600.0,456.4090224649739,1,1.0,High
558,196000.0,Meadowlands,Silverglen,1004.0,5381.0,sqft,5,Gleaming,1,156800.0,748.5871832898317,1,0.16071428571428573,Low
558,196000.0,Meadowlands,Silverglen,1004.0,5381.0,sqft,5,Gleaming,1,156800.0,748.5871832898317,1,0.16071428571428573,Low
558,196000.0,Meadowlands,Silverglen,1004.0,5381.0,sqft,5,Gleaming,1,156800.0,748.5871832898317,1,0.16071428571428573,Low
558,196000.0,Meadowlands,Silverglen,1004.0,5381.0,sqft,5,Gleaming,1,156800.0,748.5871832898317,1,0.16071428571428573,Low
558,196000.0,Meadowlands,Silverglen,1004.0,5381.0,sqft,5,Gleaming,1,156800.0,748.5871832898317,1,0.16071428571428573,Low
559,174500.0,Meadowlands,Dragonspire,1212.0,11475.0,sqft,6,Common,1,139600.0,666.4717524697736,1,0.976759410801964,High
559,174500.0,Meadowlands,Dragonspire,1212.0,11475.0,sqft,6,Common,1,139600.0,666.4717524697736,1,0.976759410801964,High
560,315000.0,Meadowlands,Thornfield,1819.0,17597.0,sqft,9,Gleaming,0,252000.0,1203.0865445729435,0,0.6545801526717557,Mid
560,315000.0,Meadowlands,Thornfield,1819.0,17597.0,sqft,9,Gleaming,0,252000.0,1203.0865445729435,0,0.6545801526717557,Mid
560,315000.0,Meadowlands,Thornfield,1819.0,17597.0,sqft,9,Gleaming,0,252000.0,1203.0865445729435,0,0.6545801526717557,Mid
560,315000.0,Meadowlands,Thornfield,1819.0,17597.0,sqft,9,Gleaming,0,252000.0,1203.0865445729435,0,0.6545801526717557,Mid
561,104000.0,GnomeBurough,Petalbridge,1714.0,5520.0,sqft,6,Common,1,83200.0,397.2095258272576,1,0.9698795180722891,High
561,104000.0,GnomeBurough,Petalbridge,1714.0,5520.0,sqft,6,Common,1,83200.0,397.2095258272576,1,0.9698795180722891,High
562,119500.0,Meadowlands,Emberfall,1272.0,8927.0,sqft,6,Common,1,95600.0,456.4090224649739,1,0.9990448901623686,High
562,119500.0,Meadowlands,Emberfall,1272.0,8927.0,sqft,6,Common,1,95600.0,456.4090224649739,1,0.9990448901623686,High
562,119500.0,Meadowlands,Emberfall,1272.0,8927.0,sqft,6,Common,1,95600.0,456.4090224649739,1,0.9990448901623686,High
562,119500.0,Meadowlands,Emberfall,1272.0,8927.0,sqft,6,Common,1,95600.0,456.4090224649739,1,0.9990448901623686,High
562,119500.0,Meadowlands,Emberfall,1272.0,8927.0,sqft,6,Common,1,95600.0,456.4090224649739,1,0.9990448901623686,High
563,172500.0,Meadowlands,Ravenstone,1109.0,9802.0,sqft,5,Common,1,138000.0,658.8331077423263,1,0.6177606177606177,Mid
563,172500.0,Meadowlands,Ravenstone,1109.0,9802.0,sqft,5,Common,1,138000.0,658.8331077423263,1,0.6177606177606177,Mid
563,172500.0,Meadowlands,Ravenstone,1109.0,9802.0,sqft,5,Common,1,138000.0,658.8331077423263,1,0.6177606177606177,Mid
563,172500.0,Meadowlands,Ravenstone,1109.0,9802.0,sqft,5,Common,1,138000.0,658.8331077423263,1,0.6177606177606177,Mid
563,172500.0,Meadowlands,Ravenstone,1109.0,9802.0,sqft,5,Common,1,138000.0,658.8331077423263,1,0.6177606177606177,Mid
563,172500.0,Meadowlands,Ravenstone,1109.0,9802.0,sqft,5,Common,1,138000.0,658.8331077423263,1,0.6177606177606177,Mid
564,143500.0,Meadowlands,Emberfall,988.0,8197.0,sqft,5,Common,1,114800.0,548.072759194341,1,0.9990448901623686,High
564,143500.0,Meadowlands,Emberfall,988.0,8197.0,sqft,5,Common,1,114800.0,548.072759194341,1,0.9990448901623686,High
565,285000.0,Meadowlands,Sunspire,1283.0,11248.0,sqft,5,Gleaming,0,228000.0,1088.5068736612347,0,0.6327396098388465,Mid
565,285000.0,Meadowlands,Sunspire,1283.0,11248.0,sqft,5,Gleaming,0,228000.0,1088.5068736612347,0,0.6327396098388465,Mid
565,285000.0,Meadowlands,Sunspire,1283.0,11248.0,sqft,5,Gleaming,0,228000.0,1088.5068736612347,0,0.6327396098388465,Mid
565,285000.0,Meadowlands,Sunspire,1283.0,11248.0,sqft,5,Gleaming,0,228000.0,1088.5068736612347,0,0.6327396098388465,Mid
565,285000.0,Meadowlands,Sunspire,1283.0,11248.0,sqft,5,Gleaming,0,228000.0,1088.5068736612347,0,0.6327396098388465,Mid
566,192000.0,Meadowlands,Windwhisper,1555.0,10005.0,sqft,5,Common,1,153600.0,733.309893834937,1,0.6510791366906474,Mid
566,192000.0,Meadowlands,Windwhisper,1555.0,10005.0,sqft,5,Common,1,153600.0,733.309893834937,1,0.6510791366906474,Mid
566,192000.0,Meadowlands,Windwhisper,1555.0,10005.0,sqft,5,Common,1,153600.0,733.309893834937,1,0.6510791366906474,Mid
566,192000.0,Meadowlands,Windwhisper,1555.0,10005.0,sqft,5,Common,1,153600.0,733.309893834937,1,0.6510791366906474,Mid
566,192000.0,Meadowlands,Windwhisper,1555.0,10005.0,sqft,5,Common,1,153600.0,733.309893834937,1,0.6510791366906474,Mid
566,192000.0,Meadowlands,Windwhisper,1555.0,10005.0,sqft,5,Common,1,153600.0,733.309893834937,1,0.6510791366906474,Mid
566,192000.0,Meadowlands,Windwhisper,1555.0,10005.0,sqft,5,Common,1,153600.0,733.309893834937,1,0.6510791366906474,Mid
